[Thu Aug 01 02:37:32.381011 2019] [php7:warn] [pid 6613] [client 41.58.72.45:4269] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/foundry/3.1/config/ad4051c16884e1be042803adc66646db.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 02:37:32.381152 2019] [php7:warn] [pid 6613] [client 41.58.72.45:4269] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/foundry/3.1/config/ad4051c16884e1be042803adc66646db.json): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 02:37:32.381720 2019] [php7:warn] [pid 6613] [client 41.58.72.45:4269] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/config/49517d0d39f0ef4892df48ade2c0cc6a.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 02:37:32.381878 2019] [php7:warn] [pid 6613] [client 41.58.72.45:4269] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/config/49517d0d39f0ef4892df48ade2c0cc6a.json): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 02:37:32.392559 2019] [php7:warn] [pid 6613] [client 41.58.72.45:4269] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/resources/58e7dfcfa0fb1fac6d0d90101240493b.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 02:37:33.006100 2019] [php7:notice] [pid 6611] [client 41.58.72.45:4272] PHP Notice:  A non well formed numeric value encountered in /var/www/html/wcityz/templates/mozaix/css/typo.css on line 60, referer: http://www.webcityz.com/
[Thu Aug 01 02:37:33.006142 2019] [php7:notice] [pid 6611] [client 41.58.72.45:4272] PHP Notice:  A non well formed numeric value encountered in /var/www/html/wcityz/templates/mozaix/css/typo.css on line 60, referer: http://www.webcityz.com/
[Thu Aug 01 02:53:07.577373 2019] [php7:warn] [pid 6773] [client 41.58.72.45:4495] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/foundry/3.1/config/f659d3133a770dc3fb1d0e8d329e1ae4.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 02:53:07.577538 2019] [php7:warn] [pid 6773] [client 41.58.72.45:4495] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/foundry/3.1/config/f659d3133a770dc3fb1d0e8d329e1ae4.json): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 02:53:07.578090 2019] [php7:warn] [pid 6773] [client 41.58.72.45:4495] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/config/b0ec19f9cd5ed3db6186134d901a8fe4.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 02:53:07.578239 2019] [php7:warn] [pid 6773] [client 41.58.72.45:4495] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/config/b0ec19f9cd5ed3db6186134d901a8fe4.json): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 02:53:07.588610 2019] [php7:warn] [pid 6773] [client 41.58.72.45:4495] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/resources/58e7dfcfa0fb1fac6d0d90101240493b.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 02:53:08.317495 2019] [php7:notice] [pid 6782] [client 41.58.72.45:4497] PHP Notice:  A non well formed numeric value encountered in /var/www/html/wcityz/templates/mozaix/css/typo.css on line 60, referer: http://webcityz.com/
[Thu Aug 01 02:53:08.317545 2019] [php7:notice] [pid 6782] [client 41.58.72.45:4497] PHP Notice:  A non well formed numeric value encountered in /var/www/html/wcityz/templates/mozaix/css/typo.css on line 60, referer: http://webcityz.com/
[Thu Aug 01 03:10:09.445370 2019] [php7:warn] [pid 9170] [client 41.58.72.45:4677] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/foundry/3.1/config/c7801475e4472d74a24e40fa481a5535.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 03:10:09.445778 2019] [php7:warn] [pid 9170] [client 41.58.72.45:4677] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/foundry/3.1/config/c7801475e4472d74a24e40fa481a5535.json): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 03:10:09.446652 2019] [php7:warn] [pid 9170] [client 41.58.72.45:4677] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/config/ac77dd35f2b987f8eca3b0f1c1c39a03.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 03:10:09.446801 2019] [php7:warn] [pid 9170] [client 41.58.72.45:4677] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/config/ac77dd35f2b987f8eca3b0f1c1c39a03.json): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 03:10:09.463627 2019] [php7:warn] [pid 9170] [client 41.58.72.45:4677] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/resources/58e7dfcfa0fb1fac6d0d90101240493b.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 03:10:10.344338 2019] [php7:notice] [pid 9171] [client 41.58.72.45:4681] PHP Notice:  A non well formed numeric value encountered in /var/www/html/wcityz/templates/mozaix/css/typo.css on line 60, referer: https://webcityz.com/
[Thu Aug 01 03:10:10.344368 2019] [php7:notice] [pid 9171] [client 41.58.72.45:4681] PHP Notice:  A non well formed numeric value encountered in /var/www/html/wcityz/templates/mozaix/css/typo.css on line 60, referer: https://webcityz.com/
[Thu Aug 01 03:11:25.279174 2019] [ssl:warn] [pid 8148] AH01909: webcityz.com:443:0 server certificate does NOT include an ID which matches the server name
[Thu Aug 01 03:11:32.318091 2019] [ssl:warn] [pid 8148] AH01909: webcityz.com:443:0 server certificate does NOT include an ID which matches the server name
[Thu Aug 01 03:11:51.111838 2019] [php7:warn] [pid 9293] [client 41.58.72.45:4719] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/foundry/3.1/config/da80db8b2491bbcbb7e20021b06ce0cd.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 03:11:51.112010 2019] [php7:warn] [pid 9293] [client 41.58.72.45:4719] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/foundry/3.1/config/da80db8b2491bbcbb7e20021b06ce0cd.json): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 03:11:51.112522 2019] [php7:warn] [pid 9293] [client 41.58.72.45:4719] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/config/069b954d8fd17d4f1fcd1f9f763d0e62.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 03:11:51.112675 2019] [php7:warn] [pid 9293] [client 41.58.72.45:4719] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/config/069b954d8fd17d4f1fcd1f9f763d0e62.json): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 03:11:51.122684 2019] [php7:warn] [pid 9293] [client 41.58.72.45:4719] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/resources/58e7dfcfa0fb1fac6d0d90101240493b.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440
[Thu Aug 01 03:11:52.518014 2019] [php7:notice] [pid 9297] [client 41.58.72.45:4726] PHP Notice:  A non well formed numeric value encountered in /var/www/html/wcityz/templates/mozaix/css/typo.css on line 60, referer: https://www.webcityz.com/
[Thu Aug 01 03:11:52.518061 2019] [php7:notice] [pid 9297] [client 41.58.72.45:4726] PHP Notice:  A non well formed numeric value encountered in /var/www/html/wcityz/templates/mozaix/css/typo.css on line 60, referer: https://www.webcityz.com/
[Thu Aug 01 03:12:23.259561 2019] [php7:notice] [pid 9300] [client 41.58.72.45:4747] PHP Notice:  A non well formed numeric value encountered in /var/www/html/wcityz/templates/mozaix/css/typo.css on line 60, referer: https://www.webcityz.com/index.php/k2-demo-1/item/254-media247-tv
[Thu Aug 01 03:12:23.259609 2019] [php7:notice] [pid 9300] [client 41.58.72.45:4747] PHP Notice:  A non well formed numeric value encountered in /var/www/html/wcityz/templates/mozaix/css/typo.css on line 60, referer: https://www.webcityz.com/index.php/k2-demo-1/item/254-media247-tv
[Thu Aug 01 03:12:25.011528 2019] [php7:notice] [pid 9298] [client 41.58.72.45:4745] PHP Notice:  Trying to get property 'country_id' of non-object in /var/www/html/wcityz/administrator/components/com_k2store/library/tax.php on line 42, referer: https://www.webcityz.com/index.php/k2-demo-1/item/254-media247-tv
[Thu Aug 01 03:12:25.011771 2019] [php7:notice] [pid 9298] [client 41.58.72.45:4745] PHP Notice:  Trying to get property 'zone_id' of non-object in /var/www/html/wcityz/administrator/components/com_k2store/library/tax.php on line 42, referer: https://www.webcityz.com/index.php/k2-demo-1/item/254-media247-tv
[Thu Aug 01 03:12:25.014391 2019] [php7:warn] [pid 9298] [client 41.58.72.45:4745] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in /var/www/html/wcityz/components/com_k2store/helpers/cart.php on line 375, referer: https://www.webcityz.com/index.php/k2-demo-1/item/254-media247-tv
[Thu Aug 01 03:13:26.519303 2019] [php7:warn] [pid 9301] [client 41.58.72.45:4757] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/foundry/3.1/config/da80db8b2491bbcbb7e20021b06ce0cd.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440, referer: https://www.webcityz.com/index.php/k2-demo-1/item/254-media247-tv
